rime_group,initial,base,tone1,tone2,tone3,tone4,tone5,tone7,tone8,tone9,tone1_num,tone2_num,tone3_num,tone4_num,tone5_num,tone7_num,tone8_num,tone9_num
a,,a,a,á,à,,â,ā,,a̋,a1,a2,a3,,a5,a7,,a9
a,b,ba,ba,bá,bà,,bâ,bā,,ba̋,ba1,ba2,ba3,,ba5,ba7,,ba9
a,g,ga,ga,gá,gà,,gâ,gā,,ga̋,ga1,ga2,ga3,,ga5,ga7,,ga9
a,h,ha,ha,há,hà,,hâ,hā,,ha̋,ha1,ha2,ha3,,ha5,ha7,,ha9
a,j,ja,ja,já,jà,,jâ,jā,,ja̋,ja1,ja2,ja3,,ja5,ja7,,ja9
a,k,ka,ka,ká,kà,,kâ,kā,,ka̋,ka1,ka2,ka3,,ka5,ka7,,ka9
a,kh,kha,kha,khá,khà,,khâ,khā,,kha̋,kha1,kha2,kha3,,kha5,kha7,,kha9
a,l,la,la,lá,là,,lâ,lā,,la̋,la1,la2,la3,,la5,la7,,la9
a,m,ma,ma,má,mà,,mâ,mā,,ma̋,ma1,ma2,ma3,,ma5,ma7,,ma9
a,n,na,na,ná,nà,,nâ,nā,,na̋,na1,na2,na3,,na5,na7,,na9
a,ng,nga,nga,ngá,ngà,,ngâ,ngā,,nga̋,nga1,nga2,nga3,,nga5,nga7,,nga9
a,p,pa,pa,pá,pà,,pâ,pā,,pa̋,pa1,pa2,pa3,,pa5,pa7,,pa9
a,ph,pha,pha,phá,phà,,phâ,phā,,pha̋,pha1,pha2,pha3,,pha5,pha7,,pha9
a,s,sa,sa,sá,sà,,sâ,sā,,sa̋,sa1,sa2,sa3,,sa5,sa7,,sa9
a,t,ta,ta,tá,tà,,tâ,tā,,ta̋,ta1,ta2,ta3,,ta5,ta7,,ta9
a,th,tha,tha,thá,thà,,thâ,thā,,tha̋,tha1,tha2,tha3,,tha5,tha7,,tha9
a,ts,tsa,tsa,tsá,tsà,,tsâ,tsā,,tsa̋,tsa1,tsa2,tsa3,,tsa5,tsa7,,tsa9
a,tsh,tsha,tsha,tshá,tshà,,tshâ,tshā,,tsha̋,tsha1,tsha2,tsha3,,tsha5,tsha7,,tsha9
ah,,ah,ah,áh,àh,ah,âh,āh,a̍h,a̋h,ah1,ah2,ah3,ah4,ah5,ah7,ah8,ah9
ah,b,bah,bah,báh,bàh,bah,bâh,bāh,ba̍h,ba̋h,bah1,bah2,bah3,bah4,bah5,bah7,bah8,bah9
ah,g,gah,gah,gáh,gàh,gah,gâh,gāh,ga̍h,ga̋h,gah1,gah2,gah3,gah4,gah5,gah7,gah8,gah9
ah,h,hah,hah,háh,hàh,hah,hâh,hāh,ha̍h,ha̋h,hah1,hah2,hah3,hah4,hah5,hah7,hah8,hah9
ah,j,jah,jah,jáh,jàh,jah,jâh,jāh,ja̍h,ja̋h,jah1,jah2,jah3,jah4,jah5,jah7,jah8,jah9
ah,k,kah,kah,káh,kàh,kah,kâh,kāh,ka̍h,ka̋h,kah1,kah2,kah3,kah4,kah5,kah7,kah8,kah9
ah,kh,khah,khah,kháh,khàh,khah,khâh,khāh,kha̍h,kha̋h,khah1,khah2,khah3,khah4,khah5,khah7,khah8,khah9
ah,l,lah,lah,láh,làh,lah,lâh,lāh,la̍h,la̋h,lah1,lah2,lah3,lah4,lah5,lah7,lah8,lah9
ah,m,mah,mah,máh,màh,mah,mâh,māh,ma̍h,ma̋h,mah1,mah2,mah3,mah4,mah5,mah7,mah8,mah9
ah,n,nah,nah,náh,nàh,nah,nâh,nāh,na̍h,na̋h,nah1,nah2,nah3,nah4,nah5,nah7,nah8,nah9
ah,ng,ngah,ngah,ngáh,ngàh,ngah,ngâh,ngāh,nga̍h,nga̋h,ngah1,ngah2,ngah3,ngah4,ngah5,ngah7,ngah8,ngah9
ah,p,pah,pah,páh,pàh,pah,pâh,pāh,pa̍h,pa̋h,pah1,pah2,pah3,pah4,pah5,pah7,pah8,pah9
ah,ph,phah,phah,pháh,phàh,phah,phâh,phāh,pha̍h,pha̋h,phah1,phah2,phah3,phah4,phah5,phah7,phah8,phah9
ah,s,sah,sah,sáh,sàh,sah,sâh,sāh,sa̍h,sa̋h,sah1,sah2,sah3,sah4,sah5,sah7,sah8,sah9
ah,t,tah,tah,táh,tàh,tah,tâh,tāh,ta̍h,ta̋h,tah1,tah2,tah3,tah4,tah5,tah7,tah8,tah9
ah,th,thah,thah,tháh,thàh,thah,thâh,thāh,tha̍h,tha̋h,thah1,thah2,thah3,thah4,thah5,thah7,thah8,thah9
ah,ts,tsah,tsah,tsáh,tsàh,tsah,tsâh,tsāh,tsa̍h,tsa̋h,tsah1,tsah2,tsah3,tsah4,tsah5,tsah7,tsah8,tsah9
ah,tsh,tshah,tshah,tsháh,tshàh,tshah,tshâh,tshāh,tsha̍h,tsha̋h,tshah1,tshah2,tshah3,tshah4,tshah5,tshah7,tshah8,tshah9
ai,,ai,ai,ái,ài,,âi,āi,,a̋i,ai1,ai2,ai3,,ai5,ai7,,ai9
ai,b,bai,bai,bái,bài,,bâi,bāi,,ba̋i,bai1,bai2,bai3,,bai5,bai7,,bai9
ai,g,gai,gai,gái,gài,,gâi,gāi,,ga̋i,gai1,gai2,gai3,,gai5,gai7,,gai9
ai,h,hai,hai,hái,hài,,hâi,hāi,,ha̋i,hai1,hai2,hai3,,hai5,hai7,,hai9
ai,j,jai,jai,jái,jài,,jâi,jāi,,ja̋i,jai1,jai2,jai3,,jai5,jai7,,jai9
ai,k,kai,kai,kái,kài,,kâi,kāi,,ka̋i,kai1,kai2,kai3,,kai5,kai7,,kai9
ai,kh,khai,khai,khái,khài,,khâi,khāi,,kha̋i,khai1,khai2,khai3,,khai5,khai7,,khai9
ai,l,lai,lai,lái,lài,,lâi,lāi,,la̋i,lai1,lai2,lai3,,lai5,lai7,,lai9
ai,m,mai,mai,mái,mài,,mâi,māi,,ma̋i,mai1,mai2,mai3,,mai5,mai7,,mai9
ai,n,nai,nai,nái,nài,,nâi,nāi,,na̋i,nai1,nai2,nai3,,nai5,nai7,,nai9
ai,ng,ngai,ngai,ngái,ngài,,ngâi,ngāi,,nga̋i,ngai1,ngai2,ngai3,,ngai5,ngai7,,ngai9
ai,p,pai,pai,pái,pài,,pâi,pāi,,pa̋i,pai1,pai2,pai3,,pai5,pai7,,pai9
ai,ph,phai,phai,phái,phài,,phâi,phāi,,pha̋i,phai1,phai2,phai3,,phai5,phai7,,phai9
ai,s,sai,sai,sái,sài,,sâi,sāi,,sa̋i,sai1,sai2,sai3,,sai5,sai7,,sai9
ai,t,tai,tai,tái,tài,,tâi,tāi,,ta̋i,tai1,tai2,tai3,,tai5,tai7,,tai9
ai,th,thai,thai,thái,thài,,thâi,thāi,,tha̋i,thai1,thai2,thai3,,thai5,thai7,,thai9
ai,ts,tsai,tsai,tsái,tsài,,tsâi,tsāi,,tsa̋i,tsai1,tsai2,tsai3,,tsai5,tsai7,,tsai9
ai,tsh,tshai,tshai,tshái,tshài,,tshâi,tshāi,,tsha̋i,tshai1,tshai2,tshai3,,tshai5,tshai7,,tshai9
ainn,,ainn,ainn,áinn,àinn,,âinn,āinn,,a̋inn,ainn1,ainn2,ainn3,,ainn5,ainn7,,ainn9
ainn,b,bainn,bainn,báinn,bàinn,,bâinn,bāinn,,ba̋inn,bainn1,bainn2,bainn3,,bainn5,bainn7,,bainn9
ainn,g,gainn,gainn,gáinn,gàinn,,gâinn,gāinn,,ga̋inn,gainn1,gainn2,gainn3,,gainn5,gainn7,,gainn9
ainn,h,hainn,hainn,háinn,hàinn,,hâinn,hāinn,,ha̋inn,hainn1,hainn2,hainn3,,hainn5,hainn7,,hainn9
ainn,j,jainn,jainn,jáinn,jàinn,,jâinn,jāinn,,ja̋inn,jainn1,jainn2,jainn3,,jainn5,jainn7,,jainn9
ainn,k,kainn,kainn,káinn,kàinn,,kâinn,kāinn,,ka̋inn,kainn1,kainn2,kainn3,,kainn5,kainn7,,kainn9
ainn,kh,khainn,khainn,kháinn,khàinn,,khâinn,khāinn,,kha̋inn,khainn1,khainn2,khainn3,,khainn5,khainn7,,khainn9
ainn,l,lainn,lainn,láinn,làinn,,lâinn,lāinn,,la̋inn,lainn1,lainn2,lainn3,,lainn5,lainn7,,lainn9
ainn,m,mainn,mainn,máinn,màinn,,mâinn,māinn,,ma̋inn,mainn1,mainn2,mainn3,,mainn5,mainn7,,mainn9
ainn,n,nainn,nainn,náinn,nàinn,,nâinn,nāinn,,na̋inn,nainn1,nainn2,nainn3,,nainn5,nainn7,,nainn9
ainn,ng,ngainn,ngainn,ngáinn,ngàinn,,ngâinn,ngāinn,,nga̋inn,ngainn1,ngainn2,ngainn3,,ngainn5,ngainn7,,ngainn9
ainn,p,painn,painn,páinn,pàinn,,pâinn,pāinn,,pa̋inn,painn1,painn2,painn3,,painn5,painn7,,painn9
ainn,ph,phainn,phainn,pháinn,phàinn,,phâinn,phāinn,,pha̋inn,phainn1,phainn2,phainn3,,phainn5,phainn7,,phainn9
ainn,s,sainn,sainn,sáinn,sàinn,,sâinn,sāinn,,sa̋inn,sainn1,sainn2,sainn3,,sainn5,sainn7,,sainn9
ainn,t,tainn,tainn,táinn,tàinn,,tâinn,tāinn,,ta̋inn,tainn1,tainn2,tainn3,,tainn5,tainn7,,tainn9
ainn,th,thainn,thainn,tháinn,thàinn,,thâinn,thāinn,,tha̋inn,thainn1,thainn2,thainn3,,thainn5,thainn7,,thainn9
ainn,ts,tsainn,tsainn,tsáinn,tsàinn,,tsâinn,tsāinn,,tsa̋inn,tsainn1,tsainn2,tsainn3,,tsainn5,tsainn7,,tsainn9
ainn,tsh,tshainn,tshainn,tsháinn,tshàinn,,tshâinn,tshāinn,,tsha̋inn,tshainn1,tshainn2,tshainn3,,tshainn5,tshainn7,,tshainn9
ak,,ak,ak,ák,àk,ak,âk,āk,a̍k,a̋k,ak1,ak2,ak3,ak4,ak5,ak7,ak8,ak9
ak,b,bak,bak,bák,bàk,bak,bâk,bāk,ba̍k,ba̋k,bak1,bak2,bak3,bak4,bak5,bak7,bak8,bak9
ak,g,gak,gak,gák,gàk,gak,gâk,gāk,ga̍k,ga̋k,gak1,gak2,gak3,gak4,gak5,gak7,gak8,gak9
ak,h,hak,hak,hák,hàk,hak,hâk,hāk,ha̍k,ha̋k,hak1,hak2,hak3,hak4,hak5,hak7,hak8,hak9
ak,j,jak,jak,ják,jàk,jak,jâk,jāk,ja̍k,ja̋k,jak1,jak2,jak3,jak4,jak5,jak7,jak8,jak9
ak,k,kak,kak,kák,kàk,kak,kâk,kāk,ka̍k,ka̋k,kak1,kak2,kak3,kak4,kak5,kak7,kak8,kak9
ak,kh,khak,khak,khák,khàk,khak,khâk,khāk,kha̍k,kha̋k,khak1,khak2,khak3,khak4,khak5,khak7,khak8,khak9
ak,l,lak,lak,lák,làk,lak,lâk,lāk,la̍k,la̋k,lak1,lak2,lak3,lak4,lak5,lak7,lak8,lak9
ak,m,mak,mak,mák,màk,mak,mâk,māk,ma̍k,ma̋k,mak1,mak2,mak3,mak4,mak5,mak7,mak8,mak9
ak,n,nak,nak,nák,nàk,nak,nâk,nāk,na̍k,na̋k,nak1,nak2,nak3,nak4,nak5,nak7,nak8,nak9
ak,ng,ngak,ngak,ngák,ngàk,ngak,ngâk,ngāk,nga̍k,nga̋k,ngak1,ngak2,ngak3,ngak4,ngak5,ngak7,ngak8,ngak9
ak,p,pak,pak,pák,pàk,pak,pâk,pāk,pa̍k,pa̋k,pak1,pak2,pak3,pak4,pak5,pak7,pak8,pak9
ak,ph,phak,phak,phák,phàk,phak,phâk,phāk,pha̍k,pha̋k,phak1,phak2,phak3,phak4,phak5,phak7,phak8,phak9
ak,s,sak,sak,sák,sàk,sak,sâk,sāk,sa̍k,sa̋k,sak1,sak2,sak3,sak4,sak5,sak7,sak8,sak9
ak,t,tak,tak,ták,tàk,tak,tâk,tāk,ta̍k,ta̋k,tak1,tak2,tak3,tak4,tak5,tak7,tak8,tak9
ak,th,thak,thak,thák,thàk,thak,thâk,thāk,tha̍k,tha̋k,thak1,thak2,thak3,thak4,thak5,thak7,thak8,thak9
ak,ts,tsak,tsak,tsák,tsàk,tsak,tsâk,tsāk,tsa̍k,tsa̋k,tsak1,tsak2,tsak3,tsak4,tsak5,tsak7,tsak8,tsak9
ak,tsh,tshak,tshak,tshák,tshàk,tshak,tshâk,tshāk,tsha̍k,tsha̋k,tshak1,tshak2,tshak3,tshak4,tshak5,tshak7,tshak8,tshak9
am,,am,am,ám,àm,,âm,ām,,a̋m,am1,am2,am3,,am5,am7,,am9
am,b,bam,bam,bám,bàm,,bâm,bām,,ba̋m,bam1,bam2,bam3,,bam5,bam7,,bam9
am,g,gam,gam,gám,gàm,,gâm,gām,,ga̋m,gam1,gam2,gam3,,gam5,gam7,,gam9
am,h,ham,ham,hám,hàm,,hâm,hām,,ha̋m,ham1,ham2,ham3,,ham5,ham7,,ham9
am,j,jam,jam,jám,jàm,,jâm,jām,,ja̋m,jam1,jam2,jam3,,jam5,jam7,,jam9
am,k,kam,kam,kám,kàm,,kâm,kām,,ka̋m,kam1,kam2,kam3,,kam5,kam7,,kam9
am,kh,kham,kham,khám,khàm,,khâm,khām,,kha̋m,kham1,kham2,kham3,,kham5,kham7,,kham9
am,l,lam,lam,lám,làm,,lâm,lām,,la̋m,lam1,lam2,lam3,,lam5,lam7,,lam9
am,m,mam,mam,mám,màm,,mâm,mām,,ma̋m,mam1,mam2,mam3,,mam5,mam7,,mam9
am,n,nam,nam,nám,nàm,,nâm,nām,,na̋m,nam1,nam2,nam3,,nam5,nam7,,nam9
am,ng,ngam,ngam,ngám,ngàm,,ngâm,ngām,,nga̋m,ngam1,ngam2,ngam3,,ngam5,ngam7,,ngam9
am,p,pam,pam,pám,pàm,,pâm,pām,,pa̋m,pam1,pam2,pam3,,pam5,pam7,,pam9
am,ph,pham,pham,phám,phàm,,phâm,phām,,pha̋m,pham1,pham2,pham3,,pham5,pham7,,pham9
am,s,sam,sam,sám,sàm,,sâm,sām,,sa̋m,sam1,sam2,sam3,,sam5,sam7,,sam9
am,t,tam,tam,tám,tàm,,tâm,tām,,ta̋m,tam1,tam2,tam3,,tam5,tam7,,tam9
am,th,tham,tham,thám,thàm,,thâm,thām,,tha̋m,tham1,tham2,tham3,,tham5,tham7,,tham9
am,ts,tsam,tsam,tsám,tsàm,,tsâm,tsām,,tsa̋m,tsam1,tsam2,tsam3,,tsam5,tsam7,,tsam9
am,tsh,tsham,tsham,tshám,tshàm,,tshâm,tshām,,tsha̋m,tsham1,tsham2,tsham3,,tsham5,tsham7,,tsham9
an,,an,an,án,àn,,ân,ān,,a̋n,an1,an2,an3,,an5,an7,,an9
an,b,ban,ban,bán,bàn,,bân,bān,,ba̋n,ban1,ban2,ban3,,ban5,ban7,,ban9
an,g,gan,gan,gán,gàn,,gân,gān,,ga̋n,gan1,gan2,gan3,,gan5,gan7,,gan9
an,h,han,han,hán,hàn,,hân,hān,,ha̋n,han1,han2,han3,,han5,han7,,han9
an,j,jan,jan,ján,jàn,,jân,jān,,ja̋n,jan1,jan2,jan3,,jan5,jan7,,jan9
an,k,kan,kan,kán,kàn,,kân,kān,,ka̋n,kan1,kan2,kan3,,kan5,kan7,,kan9
an,kh,khan,khan,khán,khàn,,khân,khān,,kha̋n,khan1,khan2,khan3,,khan5,khan7,,khan9
an,l,lan,lan,lán,làn,,lân,lān,,la̋n,lan1,lan2,lan3,,lan5,lan7,,lan9
an,m,man,man,mán,màn,,mân,mān,,ma̋n,man1,man2,man3,,man5,man7,,man9
an,n,,,nán,nàn,,nân,nān,,na̋n,nan1,nan2,nan3,,nan5,nan7,,nan9
an,ng,ngan,ngan,ngán,ngàn,,ngân,ngān,,nga̋n,ngan1,ngan2,ngan3,,ngan5,ngan7,,ngan9
an,p,pan,pan,pán,pàn,,pân,pān,,pa̋n,pan1,pan2,pan3,,pan5,pan7,,pan9
an,ph,phan,phan,phán,phàn,,phân,phān,,pha̋n,phan1,phan2,phan3,,phan5,phan7,,phan9
an,s,san,san,sán,sàn,,sân,sān,,sa̋n,san1,san2,san3,,san5,san7,,san9
an,t,tan,tan,tán,tàn,,tân,tān,,ta̋n,tan1,tan2,tan3,,tan5,tan7,,tan9
an,th,than,than,thán,thàn,,thân,thān,,tha̋n,than1,than2,than3,,than5,than7,,than9
an,ts,tsan,tsan,tsán,tsàn,,tsân,tsān,,tsa̋n,tsan1,tsan2,tsan3,,tsan5,tsan7,,tsan9
an,tsh,tshan,tshan,tshán,tshàn,,tshân,tshān,,tsha̋n,tshan1,tshan2,tshan3,,tshan5,tshan7,,tshan9
ang,,ang,ang,áng,àng,,âng,āng,,a̋ng,ang1,ang2,ang3,,ang5,ang7,,ang9
ang,b,bang,bang,báng,bàng,,bâng,bāng,,ba̋ng,bang1,bang2,bang3,,bang5,bang7,,bang9
ang,g,gang,gang,gáng,gàng,,gâng,gāng,,ga̋ng,gang1,gang2,gang3,,gang5,gang7,,gang9
ang,h,hang,hang,háng,hàng,,hâng,hāng,,ha̋ng,hang1,hang2,hang3,,hang5,hang7,,hang9
ang,j,jang,jang,jáng,jàng,,jâng,jāng,,ja̋ng,jang1,jang2,jang3,,jang5,jang7,,jang9
ang,k,kang,kang,káng,kàng,,kâng,kāng,,ka̋ng,kang1,kang2,kang3,,kang5,kang7,,kang9
ang,kh,khang,khang,kháng,khàng,,khâng,khāng,,kha̋ng,khang1,khang2,khang3,,khang5,khang7,,khang9
ang,l,lang,lang,láng,làng,,lâng,lāng,,la̋ng,lang1,lang2,lang3,,lang5,lang7,,lang9
ang,m,mang,mang,máng,màng,,mâng,māng,,ma̋ng,mang1,mang2,mang3,,mang5,mang7,,mang9
ang,n,nang,nang,náng,nàng,,nâng,nāng,,na̋ng,nang1,nang2,nang3,,nang5,nang7,,nang9
ang,ng,ngang,ngang,ngáng,ngàng,,ngâng,ngāng,,nga̋ng,ngang1,ngang2,ngang3,,ngang5,ngang7,,ngang9
ang,p,pang,pang,páng,pàng,,pâng,pāng,,pa̋ng,pang1,pang2,pang3,,pang5,pang7,,pang9
ang,ph,phang,phang,pháng,phàng,,phâng,phāng,,pha̋ng,phang1,phang2,phang3,,phang5,phang7,,phang9
ang,s,sang,sang,sáng,sàng,,sâng,sāng,,sa̋ng,sang1,sang2,sang3,,sang5,sang7,,sang9
ang,t,tang,tang,táng,tàng,,tâng,tāng,,ta̋ng,tang1,tang2,tang3,,tang5,tang7,,tang9
ang,th,thang,thang,tháng,thàng,,thâng,thāng,,tha̋ng,thang1,thang2,thang3,,thang5,thang7,,thang9
ang,ts,tsang,tsang,tsáng,tsàng,,tsâng,tsāng,,tsa̋ng,tsang1,tsang2,tsang3,,tsang5,tsang7,,tsang9
ang,tsh,tshang,tshang,tsháng,tshàng,,tshâng,tshāng,,tsha̋ng,tshang1,tshang2,tshang3,,tshang5,tshang7,,tshang9
ann,,ann,ann,ánn,ànn,,ânn,ānn,,a̋nn,ann1,ann2,ann3,,ann5,ann7,,ann9
ann,b,bann,bann,bánn,bànn,,bânn,bānn,,ba̋nn,bann1,bann2,bann3,,bann5,bann7,,bann9
ann,g,gann,gann,gánn,gànn,,gânn,gānn,,ga̋nn,gann1,gann2,gann3,,gann5,gann7,,gann9
ann,h,hann,hann,hánn,hànn,,hânn,hānn,,ha̋nn,hann1,hann2,hann3,,hann5,hann7,,hann9
ann,j,jann,jann,jánn,jànn,,jânn,jānn,,ja̋nn,jann1,jann2,jann3,,jann5,jann7,,jann9
ann,k,kann,kann,kánn,kànn,,kânn,kānn,,ka̋nn,kann1,kann2,kann3,,kann5,kann7,,kann9
ann,kh,khann,khann,khánn,khànn,,khânn,khānn,,kha̋nn,khann1,khann2,khann3,,khann5,khann7,,khann9
ann,l,lann,lann,lánn,lànn,,lânn,lānn,,la̋nn,lann1,lann2,lann3,,lann5,lann7,,lann9
ann,m,mann,mann,mánn,mànn,,mânn,mānn,,ma̋nn,mann1,mann2,mann3,,mann5,mann7,,mann9
ann,n,nann,nann,nánn,nànn,,nânn,nānn,,na̋nn,nann1,nann2,nann3,,nann5,nann7,,nann9
ann,ng,ngann,ngann,ngánn,ngànn,,ngânn,ngānn,,nga̋nn,ngann1,ngann2,ngann3,,ngann5,ngann7,,ngann9
ann,p,pann,pann,pánn,pànn,,pânn,pānn,,pa̋nn,pann1,pann2,pann3,,pann5,pann7,,pann9
ann,ph,phann,phann,phánn,phànn,,phânn,phānn,,pha̋nn,phann1,phann2,phann3,,phann5,phann7,,phann9
ann,s,sann,sann,sánn,sànn,,sânn,sānn,,sa̋nn,sann1,sann2,sann3,,sann5,sann7,,sann9
ann,t,tann,tann,tánn,tànn,,tânn,tānn,,ta̋nn,tann1,tann2,tann3,,tann5,tann7,,tann9
ann,th,thann,thann,thánn,thànn,,thânn,thānn,,tha̋nn,thann1,thann2,thann3,,thann5,thann7,,thann9
ann,ts,tsann,tsann,tsánn,tsànn,,tsânn,tsānn,,tsa̋nn,tsann1,tsann2,tsann3,,tsann5,tsann7,,tsann9
ann,tsh,tshann,tshann,tshánn,tshànn,,tshânn,tshānn,,tsha̋nn,tshann1,tshann2,tshann3,,tshann5,tshann7,,tshann9
annh,,annh,annh,ánnh,ànnh,annh,ânnh,ānnh,a̍nnh,a̋nnh,annh1,annh2,annh3,annh4,annh5,annh7,annh8,annh9
annh,b,bannh,bannh,bánnh,bànnh,bannh,bânnh,bānnh,ba̍nnh,ba̋nnh,bannh1,bannh2,bannh3,bannh4,bannh5,bannh7,bannh8,bannh9
annh,g,gannh,gannh,gánnh,gànnh,gannh,gânnh,gānnh,ga̍nnh,ga̋nnh,gannh1,gannh2,gannh3,gannh4,gannh5,gannh7,gannh8,gannh9
annh,h,hannh,hannh,hánnh,hànnh,hannh,hânnh,hānnh,ha̍nnh,ha̋nnh,hannh1,hannh2,hannh3,hannh4,hannh5,hannh7,hannh8,hannh9
annh,j,jannh,jannh,jánnh,jànnh,jannh,jânnh,jānnh,ja̍nnh,ja̋nnh,jannh1,jannh2,jannh3,jannh4,jannh5,jannh7,jannh8,jannh9
annh,k,kannh,kannh,kánnh,kànnh,kannh,kânnh,kānnh,ka̍nnh,ka̋nnh,kannh1,kannh2,kannh3,kannh4,kannh5,kannh7,kannh8,kannh9
annh,kh,khannh,khannh,khánnh,khànnh,khannh,khânnh,khānnh,kha̍nnh,kha̋nnh,khannh1,khannh2,khannh3,khannh4,khannh5,khannh7,khannh8,khannh9
annh,l,lannh,lannh,lánnh,lànnh,lannh,lânnh,lānnh,la̍nnh,la̋nnh,lannh1,lannh2,lannh3,lannh4,lannh5,lannh7,lannh8,lannh9
annh,m,mannh,mannh,mánnh,mànnh,mannh,mânnh,mānnh,ma̍nnh,ma̋nnh,mannh1,mannh2,mannh3,mannh4,mannh5,mannh7,mannh8,mannh9
annh,n,nannh,nannh,nánnh,nànnh,nannh,nânnh,nānnh,na̍nnh,na̋nnh,nannh1,nannh2,nannh3,nannh4,nannh5,nannh7,nannh8,nannh9
annh,ng,ngannh,ngannh,ngánnh,ngànnh,ngannh,ngânnh,ngānnh,nga̍nnh,nga̋nnh,ngannh1,ngannh2,ngannh3,ngannh4,ngannh5,ngannh7,ngannh8,ngannh9
annh,p,pannh,pannh,pánnh,pànnh,pannh,pânnh,pānnh,pa̍nnh,pa̋nnh,pannh1,pannh2,pannh3,pannh4,pannh5,pannh7,pannh8,pannh9
annh,ph,phannh,phannh,phánnh,phànnh,phannh,phânnh,phānnh,pha̍nnh,pha̋nnh,phannh1,phannh2,phannh3,phannh4,phannh5,phannh7,phannh8,phannh9
annh,s,sannh,sannh,sánnh,sànnh,sannh,sânnh,sānnh,sa̍nnh,sa̋nnh,sannh1,sannh2,sannh3,sannh4,sannh5,sannh7,sannh8,sannh9
annh,t,tannh,tannh,tánnh,tànnh,tannh,tânnh,tānnh,ta̍nnh,ta̋nnh,tannh1,tannh2,tannh3,tannh4,tannh5,tannh7,tannh8,tannh9
annh,th,thannh,thannh,thánnh,thànnh,thannh,thânnh,thānnh,tha̍nnh,tha̋nnh,thannh1,thannh2,thannh3,thannh4,thannh5,thannh7,thannh8,thannh9
annh,ts,tsannh,tsannh,tsánnh,tsànnh,tsannh,tsânnh,tsānnh,tsa̍nnh,tsa̋nnh,tsannh1,tsannh2,tsannh3,tsannh4,tsannh5,tsannh7,tsannh8,tsannh9
annh,tsh,tshannh,tshannh,tshánnh,tshànnh,tshannh,tshânnh,tshānnh,tsha̍nnh,tsha̋nnh,tshannh1,tshannh2,tshannh3,tshannh4,tshannh5,tshannh7,tshannh8,tshannh9
ap,,ap,ap,áp,àp,ap,âp,āp,a̍p,a̋p,ap1,ap2,ap3,ap4,ap5,ap7,ap8,ap9
ap,b,bap,bap,báp,bàp,bap,bâp,bāp,ba̍p,ba̋p,bap1,bap2,bap3,bap4,bap5,bap7,bap8,bap9
ap,g,gap,gap,gáp,gàp,gap,gâp,gāp,ga̍p,ga̋p,gap1,gap2,gap3,gap4,gap5,gap7,gap8,gap9
ap,h,hap,hap,háp,hàp,hap,hâp,hāp,ha̍p,ha̋p,hap1,hap2,hap3,hap4,hap5,hap7,hap8,hap9
ap,j,jap,jap,jáp,jàp,jap,jâp,jāp,ja̍p,ja̋p,jap1,jap2,jap3,jap4,jap5,jap7,jap8,jap9
ap,k,kap,kap,káp,kàp,kap,kâp,kāp,ka̍p,ka̋p,kap1,kap2,kap3,kap4,kap5,kap7,kap8,kap9
ap,kh,khap,khap,kháp,khàp,khap,khâp,khāp,kha̍p,kha̋p,khap1,khap2,khap3,khap4,khap5,khap7,khap8,khap9
ap,l,lap,lap,láp,làp,lap,lâp,lāp,la̍p,la̋p,lap1,lap2,lap3,lap4,lap5,lap7,lap8,lap9
ap,m,map,map,máp,màp,map,mâp,māp,ma̍p,ma̋p,map1,map2,map3,map4,map5,map7,map8,map9
ap,n,nap,nap,náp,nàp,nap,nâp,nāp,na̍p,na̋p,nap1,nap2,nap3,nap4,nap5,nap7,nap8,nap9
ap,ng,ngap,ngap,ngáp,ngàp,ngap,ngâp,ngāp,nga̍p,nga̋p,ngap1,ngap2,ngap3,ngap4,ngap5,ngap7,ngap8,ngap9
ap,p,pap,pap,páp,pàp,pap,pâp,pāp,pa̍p,pa̋p,pap1,pap2,pap3,pap4,pap5,pap7,pap8,pap9
ap,ph,phap,phap,pháp,phàp,phap,phâp,phāp,pha̍p,pha̋p,phap1,phap2,phap3,phap4,phap5,phap7,phap8,phap9
ap,s,sap,sap,sáp,sàp,sap,sâp,sāp,sa̍p,sa̋p,sap1,sap2,sap3,sap4,sap5,sap7,sap8,sap9
ap,t,tap,tap,táp,tàp,tap,tâp,tāp,ta̍p,ta̋p,tap1,tap2,tap3,tap4,tap5,tap7,tap8,tap9
ap,th,thap,thap,tháp,thàp,thap,thâp,thāp,tha̍p,tha̋p,thap1,thap2,thap3,thap4,thap5,thap7,thap8,thap9
ap,ts,tsap,tsap,tsáp,tsàp,tsap,tsâp,tsāp,tsa̍p,tsa̋p,tsap1,tsap2,tsap3,tsap4,tsap5,tsap7,tsap8,tsap9
ap,tsh,tshap,tshap,tsháp,tshàp,tshap,tshâp,tshāp,tsha̍p,tsha̋p,tshap1,tshap2,tshap3,tshap4,tshap5,tshap7,tshap8,tshap9
at,,at,at,át,àt,at,ât,āt,a̍t,a̋t,at1,at2,at3,at4,at5,at7,at8,at9
at,b,bat,bat,bát,bàt,bat,bât,bāt,ba̍t,ba̋t,bat1,bat2,bat3,bat4,bat5,bat7,bat8,bat9
at,g,gat,gat,gát,gàt,gat,gât,gāt,ga̍t,ga̋t,gat1,gat2,gat3,gat4,gat5,gat7,gat8,gat9
